date,theta_unwrapped,theta_smooth,omega_raw,omega_smooth,omega_filtered
1975-01-24,126.90513374192734,126.90512007239747,-25.535633193419926,-25.535797465876385,-25.535797465876385
1975-01-25,126.83514493563932,126.83513080948916,-25.590983842947026,-25.59115320755518,-25.59115320755518
1975-01-26,126.76500515141154,126.76499055449162,-25.645910041726893,-25.646084652595164,-25.646084652595164
1975-01-27,126.6947155856504,126.69470050338325,-25.70038629827468,-25.700566313978925,-25.700566313978925
1975-01-28,126.62427750569886,126.62426192306665,-25.75438627186304,-25.754571855628456,-25.754571855628456
1975-01-29,126.55369225219737,126.55367615372892,-25.807882746204996,-25.8080740660007,-25.8080740660007
1975-01-30,126.48296124151702,126.4829446112747,-25.860847602467402,-25.861044831141044,-25.861044831141044
1975-01-31,126.41208596826873,126.41206878983492,-25.913251791225775,-25.913455106630863,-25.913455106630863
1975-02-01,126.3410680078895,126.34105026435272,-25.965065303822485,-25.965274888923886,-25.965274888923886
1975-02-02,126.2699090193087,126.26989069324941,-26.016257142713584,-26.016473185736686,-26.016473185736686
1975-02-03,126.19861074769672,126.1985918211728,-26.066795290869777,-26.067017985456914,-26.067017985456914
1975-02-04,126.12717502729843,126.12715548183006,-26.116646680518897,-26.116876225820306,-26.116876225820306
1975-02-05,126.0556037843537,126.05558360090822,-26.165777160633297,-26.16601376143808,-26.16601376143808
1975-02-06,125.98389904010808,125.9838781990843,-26.214151463664166,-26.21439533056764,-26.21439533056764
1975-02-07,125.91206291391612,125.91204139512826,-26.261733171126252,-26.261984520679107,-26.261984520679107
1975-02-08,125.84009762644007,125.84007540910113,-26.308484678298555,-26.308743733123265,-26.308743733123265
1975-02-09,125.76800550294665,125.76798256565186,-26.354367157826346,-26.35463414674814,-26.35463414674814
1975-02-10,125.69578897670524,125.69576529741465,-26.399340522104467,-26.399615680322313,-26.399615680322313
1975-02-11,125.62345059249022,125.62342614851113,-26.443363384791155,-26.443646953972348,-26.443646953972348
1975-02-12,125.5509930101903,125.55096777815949,-26.48639302090669,-26.486685249386937,-26.486685249386937
1975-02-13,125.47841900852907,125.47839296439403,-26.52838532593887,-26.528686468867818,-26.528686468867818
1975-02-14,125.40573148889835,125.40570460789874,-26.569294773791626,-26.56960509318378,-26.56960509318378
1975-02-15,125.33293347930916,125.33290573595772,-26.609074373162002,-26.609394138140487,-26.609394138140487
1975-02-16,125.2600281384635,125.25999950652628,-26.647675623058603,-26.648005109949736,-26.648005109949736
1975-02-17,125.18701875994948,125.18698921242617,-26.685048466686567,-26.685387959158106,-26.685387959158106
1975-02-18,125.11390877656514,125.11387828566848,-26.721141244161117,-26.721491033367784,-26.721491033367784
1975-02-19,125.0407017647727,125.04067030190808,-26.75590064374046,-26.7562610284549,-26.7562610284549
1975-02-20,124.96740144928934,124.96736898503356,-26.789271651698073,-26.789642938452744,-26.789642938452744
1975-02-21,124.8940117078161,124.89397821189603,-26.82119750075435,-26.82158000394702,-26.82158000394702
1975-02-22,124.82053657591082,124.8205020171817,-26.8516196168639,-26.852013658899523,-26.852013658899523
1975-02-23,124.7469802520085,124.74694459843182,-26.880477564678586,-26.88088347608209,-26.88088347608209
1975-02-24,124.67334710259293,124.67331032121409,-26.907708991297113,-26.908127110807982,-26.908127110807982
1975-02-25,124.599641667525,124.59960372445067,-26.93324956838478,-26.933680243077106,-26.933680243077106
1975-02-26,124.52586866553128,124.52582952590635,-26.95703293276165,-26.957476518145995,-26.957476518145995
1975-02-27,124.45203299985761,124.45199262784206,-26.978990625178994,-26.979447485267883,-26.979447485267883
1975-02-28,124.37813976409294,124.3780981228385,-26.999052027375,-26.99952253477386,-26.99952253477386
1975-03-01,124.30419424816766,124.30415129979401,-27.0171442974206,-27.017628833389608,-27.017628833389608
1975-03-02,124.23020194453144,124.23015765010263,-27.033192303155374,-27.033691257634928,-27.033691257634928
1975-03-03,124.15616855451589,124.15612287401642,-27.047118553793553,-27.04763232546975,-27.04763232546975
1975-03-04,124.08209999488712,124.08205288719793,-27.058843129620072,-27.05937212594654,-27.05937212594654
1975-03-05,124.00800240459326,124.00795382746777,-27.068283609765786,-27.06882824692366,-27.06882824692366
1975-03-06,123.9338821517125,123.93383206175277,-27.07535499792357,-27.07591570081422,-27.07591570081422
1975-03-07,123.85974584060736,123.85969419324019,-27.079969646023528,-27.08054684824674,-27.08054684824674
1975-03-08,123.78560031929074,123.7855470687439,-27.08203717590004,-27.082631319655775,-27.082631319655775
1975-03-09,123.711452687009,123.71139778628793,-27.08146439879056,-27.082075934791646,-27.082075934791646
1975-03-10,123.6373103020489,123.6372537029134,-27.07815523262616,-27.078784619956423,-27.078784619956423
1975-03-11,123.56318078977355,123.56312244271528,-27.0720106171284,-27.07265832306075,-27.07265832306075
1975-03-12,123.4890720508942,123.4890119051143,-27.06292842669791,-27.063594926519727,-27.063594926519727
1975-03-13,123.41499226998329,123.4149302733709,-27.050803380938305,-27.051489157685864,-27.051489157685864
1975-03-14,123.34094992423609,123.34088602334735,-27.035526952869986,-27.036232497041055,-27.036232497041055
1975-03-15,123.26695379248638,123.26688793252467,-27.01698727479379,-27.017713083962008,-27.017713083962008
1975-03-16,123.19301296448361,123.19294508928049,-26.99506904163718,-26.99581562011008,-26.99581562011008
1975-03-17,123.1191368504377,123.1190669024351,-26.96965341199757,-26.970421270285442,-26.970421270285442
1975-03-18,123.04533519083817,123.04526311107223,-26.940617906526313,-26.94140756086199,-26.94140756086199
1975-03-19,122.9716180665553,122.97154379464119,-26.907836303933436,-26.90864827565383,-26.90864827565383
1975-03-20,122.89799590922868,122.8979193833479,-26.871178534369392,-26.87201334920246,-26.87201334920246
1975-03-21,122.8244795119523,122.8244006688413,-26.830510570194747,-26.83136875749915,-26.83136875749915
1975-03-22,122.75108004026116,122.7509988152028,-26.785694314203283,-26.786576406095264,-26.786576406095264
1975-03-23,122.67780904342825,122.6777253702453,-26.73658748521848,-26.737494015578704,-26.737494015578704
1975-03-24,122.6046784660779,122.60459227712981,-26.6830435009324,-26.683975004325475,-26.683975004325475
1975-03-25,122.53170066012402,122.53161188630646,-26.6249113582453,-26.625868368693773,-26.625868368693773
1975-03-26,122.45888839703892,122.45879696778722,-26.562035510825808,-26.563018560416822,-26.563018560416822
1975-03-27,122.38625488046172,122.386160723758,-26.49425574398265,-26.49526536139092,-26.49526536139092
1975-03-28,122.31381375915264,122.31371680153731,-26.42140704695703,-26.42244375577502,-26.42244375577502
1975-03-29,122.24157914030042,122.24147930688858,-26.343319482526567,-26.34438379938001,-26.34438379938001
1975-03-30,122.16956560319082,122.16946281769401,-26.25981805386982,-26.260910486398643,-26.260910486398643
1975-03-31,122.09778821324294,122.09768239799659,-26.170722568982455,-26.17184361353793,-26.17184361353793
1975-04-01,122.0262625364202,122.02615361241796,-26.075847502339457,-26.076997641546768,-26.076997641546768
1975-04-02,121.95500465402411,121.95489254095871,-25.97500185413446,-25.976181554142386,-25.976181554142386
1975-04-03,121.884031177876,121.88391579418858,-25.867989007092547,-25.869198714503,-25.869198714503
1975-04-04,121.81335926589492,121.81324052883275,-25.754606580652762,-25.755846719283,-25.755846719283
1975-04-05,121.74300663807776,121.7428844637613,-25.634646283062466,-25.635917250288912,-25.635917250288912
1975-04-06,121.67299159288706,121.67286589638765,-25.507893761136074,-25.5091959239071,-25.5091959239071
1975-04-07,121.60333302405374,121.60320371948255,-25.3741284479147,-25.37546213838141,-25.37546213838141
1975-04-08,121.53405043779924,121.53391743840884,-25.2331234083249,-25.23448891910084,-25.23448891910084
1975-04-09,121.46516397048319,121.4650271887825,-25.084645183040266,-25.086042761999124,-25.086042761999124
1975-04-10,121.3966944066806,121.39655375456489,-24.928453630767763,-24.929883475313545,-24.929883475313545
1975-04-11,121.32866319769322,121.32851858659052,-24.764301768929727,-24.765764019772178,-24.765764019772178
1975-04-12,121.26109248049892,121.26094382153397,-24.591935613218084,-24.593430347620597,-24.593430347620597
1975-04-13,121.19400509714173,121.19385230131948,-24.411094016191782,-24.4126212405572,-24.4126212405572
1975-04-14,121.12742461456496,121.12726759297514,-24.221508505142992,-24.223068146951846,-24.223068146951846
1975-04-15,121.06137534488906,121.0612140089337,-24.022903119650437,-24.02449501868614,-24.02449501868614
1975-04-16,120.99588236613431,120.99571662778044,-23.814994249059964,-23.816618147859117,-23.816618147859117
1975-04-17,120.93097154338838,120.93080131544782,-23.59749047042351,-23.59914600389675,-23.59914600389675
1975-04-18,120.86666955041672,120.8664947468556,-23.370092387249315,-23.371779071378114,-23.371779071378114
1975-04-19,120.80300389171283,120.80282442799331,-23.13249246954001,-23.13420968914943,-23.13420968914943
1975-04-20,120.7400029249846,120.73981871844134,-22.88437489574426,-22.88612189120613,-22.88612189120613
1975-04-21,120.67769588407016,120.67750685432483,-22.625415397182223,-22.62719124996147,-22.62719124996147
1975-04-22,120.61611290227586,120.61591897169275,-22.355281105581525,-22.35708472260376,-22.35708472260376
1975-04-23,120.5552850361272,120.55508613031331,-22.073630404403957,-22.07546050114979,-22.07546050114979
1975-04-24,120.49524428952076,120.49504033787402,-21.78011278493068,-21.78196786711851,-21.78196786711851
1975-04-25,120.4360236382631,120.43581457457275,-21.4743687078917,-21.47624705164708,-21.47624705164708
1975-04-26,120.37765705498063,120.37744281808402,-21.156029471461807,-21.15792910192249,-21.15792910192249
1975-04-27,120.32017953438104,120.31996006888117,-20.824717086979945,-20.826635755202005,-20.826635755202005
1975-04-28,120.26362711884383,120.26340237589262,-20.48004416333424,-20.481979321320978,-20.481979321320978
1975-04-29,120.20803692431488,120.20780686246736,-20.12161380123871,-20.12356257512147,-20.12356257512147
1975-04-30,120.15344716647564,120.15321175262022,-19.74901949908235,-19.750978660202236,-19.750978660202236
1975-05-01,120.09989718715357,120.09965639752444,-19.361845071482094,-19.363811005263415,-19.363811005263415
1975-05-02,120.04742748093706,120.04718130221495,-18.9596645824422,-18.961633254988556,-18.961633254988556
1975-05-03,119.99607972195196,119.99582815245945,-18.542042294870043,-18.544009217159328,-18.544009217159328
1975-05-04,119.945896790753,119.94563984175139,-18.10853263828176,-18.11049282769818,-18.11049282769818
1975-05-05,119.8969228012769,119.89666049837211,-17.658680197066133,-17.660628136272862,-17.660628136272862
1975-05-06,119.8492031277985,119.84893551246311,-17.192019721187535,-17.19394931424904,-17.19394931424904
1975-05-07,119.80278443182482,119.80251156304426,-16.70807616239472,-16.70998068786139,-16.70998068786139
1975-05-08,119.75771468885316,119.75743664490466,-16.206364738187403,-16.208236799149745,-16.208236799149745
1975-05-09,119.71404321491482,119.71376009528713,-15.686391026556521,-15.688222497574316,-15.688222497574316
1975-05-10,119.6718206928145,119.67153262027728,-15.147651094957837,-15.149433065704216,-15.149433065704216
1975-05-11,119.63109919796776,119.63080632080005,-14.58963166655667,-14.59135438219164,-14.59135438219164
1975-05-12,119.59193222373001,119.59163471811607,-14.0118103277091,-14.013463125887938,-14.013463125887938
1975-05-13,119.55437470609802,119.55407277870071,-13.413655780645058,-13.415227025092463,-13.415227025092463
1975-05-14,119.51848304765532,119.51817693837567,-12.794628145384195,-12.79610515627428,-12.79610515627428
1975-05-15,119.4843151406202,119.48400512555205,-12.15417931605407,-12.155548296956113,-12.155548296956113
1975-05-16,119.4519303888405,119.45161678342997,-11.491753375961707,-11.492999337704532,-11.492999337704532
1975-05-17,119.42138972856841,119.42107289098556,-10.806787077119225,-10.807893758701539,-10.807893758701539
1975-05-18,119.39275564782956,119.39243598256095,-10.098710389942426,-10.09966017667466,-10.09966017667466
1975-05-19,119.36609220418818,119.3657701658566,-9.366947128932225,-9.367720968268259,-9.367720968268259
1975-05-20,119.3414650406896,119.34114113810773,-8.61091566124378,-8.611492976648151,-8.611492976648151
1975-05-21,119.31894139974605,119.31861620020761,-7.8300297047208005,-7.830388308229885,-7.830388308229885
1975-05-22,119.29859013470892,119.29826426852128,-7.023699223085714,-7.023815227148589,-7.023815227148589
1975-05-23,119.28048171885304,119.28015588411097,-6.191331425878161,-6.1911791554884985,-6.1911791554884985
1975-05-24,119.26468825147346,119.26436321907303,-5.33233188165832,-5.331883787635888,-5.331883787635888
1975-05-25,119.25128346077413,119.25096007966121,-4.446105753086158,-4.4453323278758035,-4.4453323278758035
1975-05-26,119.24034270320193,119.24002190584714,-3.532059163215308,-3.5309288605640177,-3.5309288605640177
1975-05-27,119.23194295885374,119.23162576694082,-2.589600702700409,-2.5880798629550554,-2.5880798629550554
1975-05-28,119.22616282255744,119.22585035286725,-1.6181430880933476,-1.616195871065429,-1.616195871065429
1975-05-29,119.22308249019888,119.22277596066532,-0.6171049818040046,-0.6146933095260465,-0.6146933095260465
1975-05-30,119.2227837398371,119.2224844757446,0.4140870151168201,0.4170035032002488,0.4170035032002488
1975-05-31,119.22534990711944,119.22505934740427,1.475996186127304,1.4794601624998904,1.4794601624998904
1975-06-01,119.23086585447709,119.23058555808545,2.5691733263083734,2.5732297859503888,2.5732297859503888
1975-06-02,119.23941793354685,119.23914958579414,3.694154161519691,3.6988504099172133,3.6988504099172133
1975-06-03,119.2510939402349,119.250839359098,4.851456547392445,4.856842161723762,4.856842161723762
1975-06-04,119.26598306180088,119.26574420406503,6.0415774356115435,6.04770419455599,6.04770419455599
1975-06-05,119.2841758153101,119.28395478247681,7.264989595310908,7.271911372248724,7.271911372248724
1975-06-06,119.30576397676495,119.30556302061396,8.522138077201816,8.529910691246187,8.529910691246187
1975-06-07,119.33084050019552,119.3306620278772,9.81343640850173,9.822117427382182,9.822117427382182
1975-06-08,119.35949942595592,119.35934600447368,11.139262507338572,11.148910995460028,11.148910995460028
1975-06-09,119.39183577744309,119.39171013736637,12.499954305523715,12.51063051050005,12.51063051050005
1975-06-10,119.4279454454249,119.42785048365505,13.895805070056667,13.907570040355495,13.907570040355495
1975-06-11,119.46792505914088,119.46786384053054,15.327058414761268,15.339973540962092,15.339973540962092
1975-06-12,119.51187184331542,119.51184760092245,16.79390299458464,16.80802946673066,16.80802946673066
1975-06-13,119.55988346020638,119.5598995939418,18.29646687784043,18.311865051076893,18.311865051076893
1975-06-14,119.61205783580189,119.61211790921035,19.834811593020277,19.85154025419979,19.85154025419979
1975-06-15,119.6684929692715,119.66860070416328,21.408925850242667,21.42704137837427,21.42704137837427
1975-06-16,119.72928672478336,119.72944599341773,23.018718940504186,23.038274354661553,23.038274354661553
1975-06-17,119.79453660481155,119.79475141931542,24.664013819277898,24.68505770865886,24.68505770865886
1975-06-18,119.86433950408126,119.86461400277385,26.344539885951235,26.367115218068648,26.367115218068648
1975-06-19,119.93879144333833,119.9391298736238,28.05992547529604,28.084068279957137,28.084068279957137
1975-06-20,120.01798728218006,120.01839397966614,29.80969008266402,29.83542801191288,29.83542801191288
1975-06-21,120.10202041025232,120.1024997737575,31.59323635130204,31.620587118100957,31.620587118100957
1975-06-22,120.19098241620496,120.19153887832788,33.40984185690468,33.438811558644375,33.438811558644375
1975-06-23,120.28496273390411,120.2856007268507,35.25865073266323,35.28923206957916,35.28923206957916
1975-06-24,120.38404826552825,120.38477218192585,37.13866518604118,37.17083558923696,37.17083558923696
1975-06-25,120.48832298132938,120.48913712980338,39.04873696843424,39.08245665709546,39.08245665709546
1975-06-26,120.59786749601935,120.59877605136924,40.98755886815343,41.02276886141408,41.02276886141408
1975-06-27,120.71275862194895,120.71376556983847,42.95365630777087,42.99027642289002,42.99027642289002
1975-06-28,120.8330688994842,120.83417797565612,44.94537913826207,44.98330601335692,44.98330601335692
1975-06-29,120.95886610525224,120.96008072939144,46.96089373304494,46.99999891941479,46.99999891941479
1975-06-30,121.09021273922708,121.09153594372957,48.99817549713407,49.038303673372866,49.038303673372866
1975-07-01,121.22716549195798,121.22859984601499,51.05500191793544,51.09596928479732,51.09596928479732
1975-07-02,121.36977469360318,121.37132222318088,53.128946295481,53.17053921677143,53.17053921677143
1975-07-03,121.51808374682716,121.51974585130876,55.21737230081635,55.25934626139497,55.25934626139497
1975-07-04,121.67212854603748,121.67390591249723,57.31742952087734,57.359508477293275,57.359508477293275
1975-07-05,121.8319368858874,121.83382940217687,59.426050157289865,59.46792635937527,59.46792635937527
1975-07-06,121.99752786243604,121.9995345304815,61.53994705268997,61.58128141567431,61.58128141567431
1975-07-07,122.16891127084395,122.17103012176987,63.65561322367648,63.69603632840517,63.69603632840517
1975-07-08,122.34608700397568,122.34831501687934,65.7693230809964,65.80843687588276,65.80843687588276
1975-07-09,122.52904445677686,122.53137748317101,67.87713551689012,67.91451578704073,67.91451578704073
1975-07-10,122.71776194178204,122.72019463788983,69.97489903455426,70.01009869236805,70.01009869236805
1975-07-11,122.91220612157936,122.91473189079521,72.05825908591942,72.09081232197423,72.09081232197423
1975-07-12,123.11233146449753,123.11494241241125,74.1226677700979,74.15209508421322,74.15209508421322
1975-07-13,123.31807973017676,123.32076663458284,76.16339602680091,76.18921013562067,76.18921013562067
1975-07-14,123.52937949202278,123.53213179029282,78.17554843456674,78.19726102564528,78.19726102564528
1975-07-15,123.74614570380888,123.74895149988411,80.15408069456316,80.17120996699305,80.17120996699305
1975-07-16,123.9682793178657,123.97112541091975,82.09381984570064,82.10589874523066,82.10589874523066
1975-07-17,124.19566696237536,124.19853889889974,83.98948721645138,83.99607223947169,83.99607223947169
1975-07-18,124.42818068523847,124.43106283591345,85.8357240727455,85.83640448051301,85.83640448051301
1975-07-19,124.6656777718086,124.66855343404286,87.62711987223156,87.62152712403258,87.62152712403258
1975-07-20,124.9080006434711,124.91085216992595,89.35824298053558,89.34606016568432,89.34606016568432
1975-07-21,125.15497684357064,125.15778579634642,91.02367364914244,91.00464467312486,91.00464467312486
1975-07-22,125.40641911656702,125.40916644602791,92.61803899618462,92.5919772582165,92.5919772582165
1975-07-23,125.6621255855073,125.66479183198346,94.13604967393985,94.1028459628833,94.1028459628833
1975-07-24,125.92188003196163,125.92444554780964,95.57253785033754,95.53216718484327,95.53216718484327
1975-07-25,126.18545228147082,126.18789747023037,96.9224960787069,96.8750232271741,96.8750232271741
1975-07-26,126.45259869632142,126.45490426500155,98.18111658338239,98.12670001936567,98.12670001936567
1975-07-27,126.72306277610946,126.72520999600376,99.34383044772039,99.28272452812234,99.28272452812234
1975-07-28,126.99657586509744,126.99854683599743,100.40634616058378,100.33890135616093,100.33890135616093
1975-07-29,127.27285796384707,127.27463587611962,101.36468695698932,101.29134801631153,101.29134801631153
1975-07-30,127.55161864104264,127.5531880297897,102.21522637968155,102.13652836811889,102.13652836811889
1975-07-31,127.83255803984808,127.8339050252948,102.95472149397028,102.87128371477957,102.87128371477957
1975-08-01,128.11536797160508,128.1164804799733,103.58034320677325,103.49286108062734,103.49286108062734
1975-08-02,128.39973308820822,128.4006010476391,104.08970317330022,103.99893822218655,103.99893822218655
1975-08-03,128.68533212313582,128.68594762971833,104.48087682153346,104.3876449696836,104.3876449696836
1975-08-04,128.97183918990038,128.9721966395333,104.75242208424243,104.65758054967955,104.65758054967955
1975-08-05,129.25892512565048,129.2590213082929,104.90339349921487,104.80782660149634,104.80782660149634
1975-08-06,129.5462588668297,129.54609302065035,104.93335141913849,104.83795566950721,104.83795566950721
1975-08-07,129.83350884320907,129.83308266719504,104.84236616117778,104.7480350286205,104.7480350286205
1975-08-08,130.12034437626804,130.11966200095765,104.63101701961568,104.538625778594,104.538625778594
1975-08-09,130.40643706782024,130.4055049849423,104.30038616075763,104.21077722321934,104.21077722321934
1975-08-10,130.69146216496486,130.69028911785415,103.8520475143996,103.76601663045221,103.76601663045221
1975-08-11,130.9750998878854,130.97369672556079,103.28805086786815,103.20633454636845,103.20633454636845
1975-08-12,131.25703670770474,131.25541620640374,102.6109014544927,102.53416590960114,102.53416590960114
1975-08-13,131.53696656251643,131.53514321924786,101.82353540533222,101.75236727902666,101.75236727902666
1975-08-14,131.81459200082085,131.8125818040986,100.92929149967313,100.86419054660291,100.86419054660291
1975-08-15,132.08962524287057,132.08744542621076,99.93187970435247,99.87325355700523,99.87325355700523
1975-08-16,132.36178915183714,132.35945793582758,98.83534703264013,98.7835080954319,98.7835080954319
1975-08-17,132.63081810821015,132.62835443700027,97.64404128108436,97.59920573342606,97.59920573342606
1975-08-18,132.89645878239747,132.89388206030904,96.36257321554876,96.32486204021916,96.32486204021916
1975-08-19,133.1584708020667,133.15580063571468,94.99577777725426,94.96521967366061,94.96521967366061
1975-08-20,133.41662731232086,133.41388326317644,93.54867486629882,93.52521085981425,93.52521085981425
1975-08-21,133.6707154283024,133.66791678005316,92.02643023534256,92.00991975607758,92.00991975607758
1975-08-22,133.92053658123444,133.91770212563273,90.43431699119537,90.42454516848738,90.42454516848738
1975-08-23,134.1659067602186,134.16305460438437,88.77767815862899,88.77436406153356,88.77436406153356
1975-08-24,134.40665665328717,134.40380405067876,87.06189071120752,87.06469626017497,87.06469626017497
1975-08-25,134.64263169224438,134.63979489875902,85.29233141928125,85.30087069916044,85.30087069916044
1975-08-26,134.8736920067124,134.87088616265225,83.47434480834636,83.48819352631108,83.48819352631108
1975-08-27,135.09971229352212,135.09695133148352,81.6132134628715,81.63191831571021,81.63191831571021
1975-08-28,135.3205816081518,135.3178781862838,79.71413085292806,79.73721859489524,79.73721859489524
1975-08-29,135.5362030853246,135.53356854487103,77.78217680568923,77.80916283847546,77.80916283847546
1975-08-30,135.74649359613642,135.74393794173062,75.82229569147239,75.85269203065036,75.85269203065036
1975-08-31,135.9513833492067,135.94891525003544,73.83927734536701,73.87259985152923,73.87259985152923
1975-09-01,136.15081544333898,136.14844225303264,71.83774070252548,71.8735154980277,71.8735154980277
1975-09-02,136.3447453790631,136.3424731719959,69.8221200864864,69.85988911029563,69.85988911029563
1975-09-03,136.53314053621503,136.5309741578118,67.79665405747437,67.83597973909127,67.83597973909127
1975-09-04,136.71597962441547,136.71392275304498,65.76537670032121,65.80584575900502,65.80584575900502
1975-09-05,136.89325211294505,136.8913073310302,63.73211120988708,63.773337607191934,63.773337607191934
1975-09-06,137.06495764609863,137.06312651817677,61.700465615482244,61.74209270661231,61.74209270661231
1975-09-07,137.23110544964857,137.22938860526216,59.67383047410476,59.71553241735819,59.71553241735819
1975-09-08,137.39171373356805,137.39011095304252,57.655378355135326,57.696860848569486,57.696860848569486
1975-09-09,137.5468090956726,137.54531939704077,55.64806493596916,55.68906535685892,55.68906535685892
1975-09-10,137.69642593034268,137.69504765588638,53.65463152819939,53.69491855409433,53.69491855409433
1975-09-11,137.8406058459981,137.8393367470974,51.67760885746611,51.7169816480673,51.7169816480673
1975-09-12,137.9793970945177,137.9782344137129,49.71932192552413,49.7576089428876,49.7576089428876
1975-09-13,138.11285401533706,138.1117945647176,47.78189579073296,47.818953331669036,47.818953331669036
1975-09-14,138.24103649652037,138.24007673175078,45.8672621125188,45.90297262207241,45.90297262207241
1975-09-15,138.36400945469376,138.36314554416768,43.977166315569775,44.01143654435509,44.01143654435509
1975-09-16,138.48184233534622,138.48107022412233,42.1131752404217,42.14593430215609,42.14593430215609
1975-09-17,138.594608634655,138.59392410297482,40.276685158682085,40.30788253718492,40.30788253718492
1975-09-18,138.70238544367575,138.70178415998646,38.46893004272715,38.49853359062763,38.49853359062763
1975-09-19,138.80525301545023,138.8047305839639,36.69098999107882,36.71898395597964,36.71898395597964
1975-09-20,138.9032943553312,138.9028463582396,34.94379972201568,34.97018282898716,34.97018282898716
1975-09-21,138.99659483459885,138.99621686913287,33.2281570587038,33.25294067221694,33.25294067221694
1975-09-22,139.08524182724744,139.08492953782738,31.544731339392456,31.567937722356874,31.567937722356874
1975-09-23,139.1693243696537,139.16907347541544,29.89407169579499,29.915732378300163,29.915732378300163
1975-09-24,139.24893284269328,139.2487391607065,28.27661515177533,28.296769418044278,28.296769418044278
1975-09-25,139.32415867575514,139.32401814026443,26.69269450273714,26.711388000880106,26.711388000880106
1975-09-26,139.39509407200327,139.39500275003368,25.14254594333761,25.159829419699236,25.159829419699236
1975-09-27,139.46183175415808,139.4617858578261,23.62631641828557,23.642244575374207,23.642244575374207
1975-09-28,139.52446473000893,139.52446062587418,22.1440706767753,22.158701151689456,22.158701151689456
1975-09-29,139.58308607682352,139.58312029260605,20.695798016640765,20.709190475470677,20.709190475470677
1975-09-30,139.6377887437893,139.63785797276245,19.2814187087788,19.293634051187837,19.293634051187837
1975-10-01,139.68866537160122,139.6887664749534,17.900790097006393,17.91188976421836,17.91188976421836
1975-10-02,139.73580812830406,139.73593813574243,16.553712371613074,16.563757750598597,16.563757750598597
1975-10-03,139.77930856049437,139.7794646693441,15.239934017958149,15.248985934289522,15.248985934289522
1975-10-04,139.81925745899787,139.81943703202876,13.959156944471033,13.96727523606387,13.96727523606387
1975-10-05,139.8557447381506,139.85594530034237,12.711041295842733,12.718284460097493,12.718284460097493
1975-10-06,139.88885932783205,139.88907856226885,11.495209959557542,11.501634866479435,11.501634866479435
1975-10-07,139.91868907742264,139.91892482048738,10.311252774943569,10.316914439081302,10.316914439081302
1975-10-08,139.94532067088443,139.94557090690446,9.158730455124896,9.163681859565258,9.163681859565258
1975-10-09,139.96883955219403,139.96910240767187,8.037178233236773,8.04147019937227,8.04147019937227
1975-10-10,139.9893298603888,139.98960359793458,6.946109244450781,6.949790341601329,6.949790341601329
1975-10-11,140.00687437351888,140.00715738558617,5.885017656164564,5.888134145694494,5.888134145694494
1975-10-12,140.02155446083324,140.02184526334563,4.8533815588234575,4.8559773677552585,4.8559773677552585
1975-10-13,140.03345004256104,140.03374726850336,3.8506656296231085,3.8527823492404423,3.8527823492404423
1975-10-14,140.04263955668333,140.04294194972067,2.876323581665929,2.878000487198733,2.878000487198733
1975-10-15,140.04919993212525,140.04950634030186,1.9298004108459281,1.9310744984686607,1.9310744984686607
1975-10-16,140.053206567831,140.05351593739195,1.0105344523581152,1.011440490368841,1.011440490368841
1975-10-17,140.05473331721686,140.05504468658725,0.11795925850674394,0.1185298500022327,0.1185298500022327
1975-10-18,140.05385247752852,140.0541649714782,-0.7484946905788092,-0.7482290363550419,-0.7482290363550419
1975-10-19,140.05063478366134,140.05094760767497,-1.5893984327740327,-1.5894092222188192,-1.5894092222188192
1975-10-20,140.04514940602806,140.04546184089796,-2.405323115646752,-2.4055837876730948,-2.4055837876730948
1975-10-21,140.03746395209038,140.0377753487418,-3.1968387238703144,-3.197324563643633,-3.197324563643633
1975-10-22,140.0276444711951,140.02795424575137,-3.964512933016522,-3.9652009837154765,-3.9652009837154765
1975-10-23,140.01575546238186,140.016063091473,-4.70891008050603,-4.709779054286628,-4.709779054286628
1975-10-24,140.00185988485418,140.00216490116938,-5.43059024514514,-5.431620434370416,-5.431620434370416
1975-10-25,139.98601917082735,139.98632115890973,-6.130108427041705,-6.131281616439082,-6.131281616439082
1975-10-26,139.96829324048983,139.96859183277,-6.808013820329506,-6.809313200832548,-6.809313200832548
1975-10-27,139.94874051883374,139.94903539189627,-7.4648491714651755,-7.466259256150806,-7.466259256150806
1975-10-28,139.92741795413,139.92770882520722,-8.101150216170936,-8.102656758794183,-8.102656758794183
1975-10-29,139.90438103784172,139.90466766152645,-8.717445188831334,-8.719035105219518,-8.719035105219518
1975-10-30,139.87968382578595,139.8799659909555,-9.314254398406774,-9.315915690931433,-9.315915690931433
1975-10-31,139.85337896036927,139.8536564873119,-9.892089865192247,-9.89381155047522,-9.89381155047522
1975-11-01,139.82551769373833,139.82579043147308,-10.451455013288069,-10.453227053290902,-10.453227053290902
1975-11-02,139.79614991169967,139.79641773548005,-10.992844413955027,-10.994657650480804,-10.994657650480804
1975-11-03,139.7653241582752,139.76558696726784,-11.516743575553846,-11.51858966808868,-11.51858966808868
1975-11-04,139.7330876607726,139.7333453759012,-12.023628775572433,-12.025500142557576,-12.025500142557576
1975-11-05,139.69948635526043,139.69973891720593,-12.513966931084724,-12.51585669448832,-12.51585669448832
1975-11-06,139.66456491234777,139.66481227969592,-12.98821550413777,-12.990117437304434,-12.990117437304434
