s,x,y,theta,curvature
6145.531724226227,7.844407549279885,259.61133224255826,1.5408813995145163,-0.006421298105534014
6341.002610740208,7.856581529396784,260.0024317398523,1.5385294294918122,-0.005604880313131746
6536.801912183399,7.869640506341681,260.39428988107295,1.5364881845591123,-0.004811230257863296
6732.800998464154,7.883457965190769,260.7866516720381,1.5347520813762672,-0.004035517298564383
6928.870932158579,7.8979073910202375,261.1792621185655,1.5333167612259608,-0.0032730913366685217
7124.8825237107385,7.912862268906289,261.57186622647333,1.5321790599388998,-0.002519424526851541
7320.706384871608,7.928196083925112,261.9642090015794,1.5313369887650796,-0.0017700548611596673
7516.212980904081,7.943782321152904,262.3560354497015,1.5307897260109107,-0.0010205304787110913
7711.272682067135,7.959494465665856,262.7470905766578,1.5305376194294942,-0.0002663535562700226
7905.755814887067,7.975206002540161,263.13711938826594,1.5305821995216098,0.0004970773954452191
8099.53271372739,7.990790416852021,263.5258668903441,1.5309262040818084,0.0012745280709687442
8292.473773181935,8.006121193677624,263.9130780887101,1.5315736145116383,0.0020709930912841475
8484.449501838288,8.021071818093164,264.29849798918184,1.5325297046250377,0.0028917664029168484
8675.330577991846,8.035515775174837,264.6818715975772,1.533801102894573,0.0037425190514810843
8864.987907935454,8.049326549998836,265.06294391971414,1.5353958693374066,0.0046293862874928465
9053.292687507363,8.062377627641355,265.44145996141066,1.5373235885236065,0.005559066296362619
9240.116467652982,8.07454249317859,265.81716472848456,1.5395954805147936,0.00653893326726837
9425.331224845995,8.085694631686735,266.18980322675384,1.5422245319177637,0.007577168047398454
9608.809437324857,8.09570752824198,266.55912046203633,1.5452256496771188,0.00868291029481166
9790.424168235464,8.104454667920526,266.9248614401501,1.5486158407467348,0.009866436877987704
9970.049156934343,8.111809535798566,267.286771166913,1.552414421388524,0.01113937231515698
10147.558919905252,8.117645616952288,267.64459464814286,1.5566432605680336,0.012514938355224683
10322.828862982824,8.121836396457894,267.99807688965774,1.5613270627734612,0.014008251442418185
10495.735406869098,8.12425535939157,268.3469628972754,1.566493696605699,0.015636678864550262
10666.15612828401,8.124775990829516,268.6909976768138,1.57217457670521,0.017420266968170155
