phi,theta1,theta2,state
227.06059350158327,37.99368981051043,136.65931033923061,1
227.21438839819572,38.1396831033386,136.54482710318337,1
227.36810136850704,38.28809323264278,136.42865482621468,1
227.5217426658829,38.43892144302083,136.31079252586838,1
227.67532254342467,38.59216958461212,136.19123879294415,1
227.82885125636093,38.74784011198739,136.0699917925315,1
227.9823390644489,38.90593608330033,135.9470492648586,1
228.13579623438693,39.06646115970085,135.82240852595584,1
228.28923304223918,39.22941960500913,135.69606646813543,1
228.44265977587324,39.39481628565136,135.56801956028696,1
228.5960867374121,39.56265667085569,135.43826384798973,1
228.74952424570114,39.73294683311008,135.3067949534413,1
228.90298263879168,39.90569344888047,135.17360807520353,1
229.05647227644178,40.08090379959185,135.03869798776486,1
229.21000354263572,40.258585772870674,134.90205904091988,1
229.36358684812316,40.4387478640507,134.7636851589655,1
229.51723263297924,40.62139917794201,134.62356983971387,1
229.6709513691867,40.80654943086529,134.48170615332077,1
229.82475356324142,40.994208952951226,134.33808674093052,1
229.97864975878235,41.184388690707465,134.1927038131356,1
230.13265053924744,41.37710020985321,134.04554914825127,1
230.2867665305565,41.572355698423905,133.8966140904036,1
230.44100840382262,41.77016797014721,133.74588954743143,1
230.59538687809328,41.9705504680926,133.5933659885995,1
230.74991272312263,42.17351726859516,133.43903344212396,1
230.9045967621763,42.379083085457864,133.28288149250704,1
231.05944987487015,42.58726327443168,133.12489927768178,1
231.21448300004457,42.79807383797879,132.9650754859635,1
231.36970713867555,43.011531430319565,132.8033983528084,1
231.5251333568244,43.22765336276575,132.6398556573769,1
231.6807727886273,43.44645760934475,132.47443471890023,1
231.83663663932677,43.667962812715075,132.3071223928494,1
231.992736188346,43.89218829037844,132.13790506690353,1
232.1490827924085,44.119154041190654,131.96676865671697,1
232.3056878887044,44.34888075217418,131.79369860148282,1
232.4625629981048,44.58138980563723,131.6186798592907,1
232.6197197284269,44.81670328660226,131.44169690227693,1
232.7771697777508,45.05484399054728,131.26273371156503,1
232.93492493779047,45.29583543146521,131.08177377199385,1
233.09299709732062,45.53970185024349,130.8988000666321,1
233.25139824566148,45.78646822337066,130.71379507107508,1
233.41014047622352,46.03616027197188,130.5267407475231,1
233.56923599011438,46.28880447117939,130.3376185386375,1
233.72869709980975,46.54442805984257,130.14640936117246,1
233.88853623289094,46.80305905058117,129.95309359937966,1
234.04876593585104,47.064726240188634,129.7576510981829,1
234.2093988779721,47.32945922038829,129.5600611561199,1
234.37044785527578,47.59728838895023,129.36030251804846,1
234.5319257945499,47.86824496117163,129.1583533676138,1
234.6938457574533,48.1423609817283,128.95419131947398,1
234.85622094470185,48.41966933690077,128.74779341128104,1
235.0190647003381,48.70020376718327,128.5391360954132,1
235.1823905160873,48.98399888027916,128.32819523045657,1
235.34621203580272,49.271090164489806,128.1149460724321,1
235.51054306000316,49.56151400250292,127.89936326576475,1
235.6753975505055,49.855307685586524,127.6814208339915,1
235.84078963515552,50.15250942819438,127.46109217020543,1
236.00673361266016,50.45315838298973,127.23835002723155,1
236.1732439575242,50.75729465629365,127.01316650753171,1
236.34033532509508,51.064959323963535,126.78551305283543,1
236.50802255671903,51.376194447710645,126.55536043349227,1
236.67632068501214,51.69104309185951,126.32267873754432,1
236.84524493925014,52.00954934056034,126.08743735951276,1
237.01481075088026,52.33175831545657,125.84960498889848,1
237.18503375915958,52.65771619381684,125.6091495983913,1
237.3559298169234,52.98747022713866,125.36603843178492,1
237.52751499648787,53.32106876022641,125.12023799159635,1
237.69980559569115,53.65856125075544,124.8717140263845,1
237.87281814407748,53.999998289323344,124.6204315177674,1
238.04656940922845,54.345431619999374,124.36635466713398,1
238.22107640324617,54.69491416137464,124.10944688204847,1
238.3963563893932,55.04850002812117,123.84967076234565,1
238.57242688889394,55.40624455306465,123.58698808591407,1
238.74930568790262,55.76820430977642,123.32135979416674,1
238.92701084464304,56.13443713569035,123.05274597719637,1
239.10556069672543,56.50500215574971,122.78110585861549,1
239.2849738686459,56.879959806587806,122.5063977800796,1
239.4652692794741,57.25937186124736,122.22857918549352,1
239.64646615073505,57.64330145444234,121.94760660490118,1
239.82858401449113,58.0318131083647,121.66343563805884,1
240.01164272163015,58.424972759039576,121.3760209376934,1
240.19566245036634,58.82284778323077,121.0853161924469,1
240.3806637149605,59.225507025896775,120.79127410951057,1
240.56666737466605,59.63302082819979,120.49384639695,1
240.75369464290827,60.04546105606522,120.19298374572662,1
240.94176709670347,60.46290112929171,119.88863581141945,1
241.13090668632583,60.88541605120889,119.5807511956524,1
241.32113574522927,61.3130824388781,119.26927742723527,1
241.5124770002324,61.74597855383416,118.9541609430236,1
241.7049535819743,62.18418433335734,118.63534706850896,1
241.8985890356499,62.62778142227228,118.31277999814768,1
242.0934073320328,63.07685320526036,117.98640277544132,1
242.28943287879497,63.531484839677205,117.65615727278043,1
242.4866905321321,63.99176328885835,117.32198417106855,1
242.68520560870365,64.45777735590156,116.98382293913994,1
242.88500389789766,64.92961771790311,116.6416118129932,1
243.0861116744295,65.40737696063093,116.29528777485854,1
243.2885557112853,65.8911496136086,115.94478653212335,1
243.4923632930199,66.38103218558444,115.59004249614088,1
243.69756222942027,66.8771232003553,115.23098876095042,1
243.9041808695451,67.37952323291097,114.86755708193999,1
244.11224811615207,67.88833494586157,114.49967785448544,1
244.3217934405241,68.40366312610593,114.1272800926042,1
244.53284689770612,68.92561472169376,113.7502914076641,1
244.74543914216534,69.45429887882977,113.36863798719318,1
244.95960144388619,69.9898269789623,112.98224457383958,1
245.17536570491376,70.5323126758932,112.59103444453552,1
245.39276447635797,71.08187193283925,112.19492938992443,1
245.61183097587215,71.63862305936789,111.7938496941155,1
245.8325991056195,72.20268674812348,111.38771411483637,1
246.0551034707412,72.77418611125171,110.97643986405876,1
246.27937939834052,73.35324671641985,110.55994258918213,1
