s,x,y,theta,curvature,tx,ty,nx,ny
92864.40788157094,-0.18209161170812693,267.2775508051368,1.4288851864577832,-0.040962662859015,0.14143530038471003,0.9899475015201091,-0.9899475015201091,0.14143530038471003
93423.58014466622,-0.010391655684490086,267.916332656768,1.1752736344053185,-0.034999345700844696,0.38529057949297757,0.9227953019593232,-0.9227953019593232,0.38529057949297757
93964.18197655304,0.3212238964671429,268.5384819407665,1.0146031182073754,0.02307268865669975,0.5279570333399077,0.8492710821109639,-0.8492710821109639,0.5279570333399077
94354.37346772014,0.6373004507292707,269.02590541818836,0.9993447182329228,-0.1846343390294178,0.5408535904073537,0.8411167539005614,-0.8411167539005614,0.5408535904073537
94783.99175242844,0.8778895841101358,269.4483990964392,1.1182972002730645,-0.16516740439362598,0.4372145046766725,0.8993572576311257,-0.8993572576311257,0.4372145046766725
95421.55101831997,1.1360577456040382,270.07745513670926,1.2356164393980817,-0.054142840832860584,0.3289390520605535,0.9443511529077172,-0.9443511529077172,0.3289390520605535
95774.14885442374,1.2721491107140979,270.73549240159934,1.7162400754545923,-0.36054388326826503,-0.14493150738528784,0.9894416901011935,-0.9894416901011935,-0.14493150738528784
96318.73261818851,0.9062394003674503,270.7734460546967,-2.709349347940266,-0.3323936044644223,-0.9080282946685014,-0.4189088397786421,0.4189088397786421,-0.9080282946685014
96842.64394732461,0.2280166850843494,270.47185878141056,-2.8995274516799956,-0.26696914701740726,-0.9708449998582784,-0.23970812712965095,0.23970812712965095,-0.9708449998582784
97335.52837361701,-0.19236586034443898,270.7104999585098,1.874182102449626,-0.29498957753152233,-0.29875306165946725,0.9543304501631062,-0.9543304501631062,-0.29875306165946725
97802.64955754211,-0.1789265637870239,271.3590592379392,1.2431401317589241,-0.33700649140814576,0.32182480162506966,0.9467992379676744,-0.9467992379676744,0.32182480162506966
98179.53960870708,0.14521045859392293,271.69514034254826,0.3401756785314534,-0.35418678625361333,0.9426960644329357,0.3336527087400734,-0.3336527087400734,0.9426960644329357
98665.74572128634,0.6795163800852421,271.7514732851656,-0.009689898389855449,-0.35624049268287705,0.9999530532813673,-0.009689746752936896,0.009689746752936896,0.9999530532813673
99211.13500361754,1.3312892546124449,271.7609924475912,0.09354113322482555,-0.3649821805677239,0.9956282173120141,0.09340477961769296,-0.09340477961769296,0.9956282173120141
99812.8827485196,2.0078271463435824,271.9566324736193,0.5080024715056437,-0.37858218264128574,0.8737179137665678,0.4864329420692637,-0.4864329420692637,0.8737179137665678
100436.65024930771,2.61761620403058,272.4750142184958,0.7926718169269176,-0.3797226691278589,0.7019448717661522,0.7122312805326209,-0.7122312805326209,0.7019448717661522
100722.16024458397,3.076987905605125,272.81676562422234,0.0032036495750927376,-0.31043210086471906,0.9999948682840643,0.003203644094942865,-0.003203644094942865,0.9999948682840643
101143.7877892318,3.346163760255649,272.4535770621767,-1.108267932413925,-0.41403015739613414,0.446212259610729,-0.8949271586702753,0.8949271586702753,0.446212259610729
101507.07388979637,3.649841954510491,272.3398994680662,0.5701351300084874,-0.4149379614143677,0.8418280469693864,0.5397458098778122,-0.5397458098778122,0.8418280469693864
102049.65066189245,4.098612410341901,272.7429815056742,0.7281745187471768,-0.33852587203023776,0.7463905180693086,0.665508222713565,-0.665508222713565,0.7463905180693086
102529.58076703727,4.647526752877345,273.05556007826465,0.24577565040028856,-0.2206849237864319,0.9699488942273118,0.24330873914749174,-0.24330873914749174,0.9699488942273118
103029.22581913191,5.246748371732142,273.04904775042553,-0.2409749878765634,-0.121382180112812,0.971105756012755,-0.2386495560416303,0.2386495560416303,0.971105756012755
103585.82743344395,5.844943273444163,272.77695619572904,-0.585580546409037,-0.0447679404383781,0.833391368026877,-0.5526832977957251,0.5526832977957251,0.833391368026877
104187.68765983396,6.390745104426808,272.29889356527264,-0.8405248288686584,-0.04284024775978219,0.6670719237171964,-0.7449933211479205,0.7449933211479205,0.6670719237171964
104802.39102928793,6.834181689359387,271.6758676364024,-1.0479229349982875,-0.06071690085920182,0.4993716677018013,-0.8663878677960499,0.8663878677960499,0.4993716677018013
105343.37582647652,7.18833842664112,271.03219016810766,-1.0413637109601381,-0.08864654251500277,0.5050437167804535,-0.8630937632167293,0.8630937632167293,0.5050437167804535
105739.54900159867,7.5537434564623345,270.57995735817894,-0.6090402927342329,-0.07282659655260575,0.8201974253406897,-0.5720805742323547,0.5720805742323547,0.8201974253406897
106200.65308548803,8.032135366921315,270.52978835366366,0.32924283297724344,0.3101957633675071,0.9462874269955521,0.3233266235044116,-0.3233266235044116,0.9462874269955521
106805.45103835753,8.59659816033326,270.89685155923013,0.7476799964628669,0.32806822443911826,0.7332683026511637,0.6799394063400153,-0.6799394063400153,0.7332683026511637
107411.14624243104,9.086663001323172,271.4934232625304,1.0191301548987286,0.2654001330766316,0.5241069551408657,0.8516524523184036,-0.8516524523184036,0.5241069551408657
107879.36399273139,9.335727264535812,272.122421260245,1.4427970391613754,0.28866394085400654,0.1276500543446541,0.9918192696167442,-0.9918192696167442,0.1276500543446541
108315.86876884787,9.246523979001608,272.6529681295095,2.0060570564742206,0.33185628726633193,-0.42164683496589433,0.9067601372564992,-0.9067601372564992,-0.42164683496589433
108828.21988676931,8.920741424637493,273.14415780955375,2.2411021111703353,0.28370383254414927,-0.6212256384068934,0.7836317414110483,-0.7836317414110483,-0.6212256384068934
109416.68957066801,8.494696538442536,273.6878967668856,2.205744633706229,0.1516193211102011,-0.5931358969106253,0.8051023585619669,-0.8051023585619669,-0.5931358969106253
110039.64239514963,8.052510455274295,274.31046383907074,2.1835390121832985,0.16264669514489133,-0.5751133392692932,0.8180737417631847,-0.8180737417631847,-0.5751133392692932
110644.10815824557,7.596158137814682,274.93485257471696,2.2330431843929253,0.17318904745505762,-0.6148903028980858,0.7886126523007433,-0.7886126523007433,-0.6148903028980858
111184.61596968422,7.120400948096441,275.4749866070884,2.3748968555861163,0.16963383317543224,-0.7202069178760145,0.6937593209510986,-0.6937593209510986,-0.7202069178760145
111643.7358652568,6.620000248152321,275.8447895694489,2.6799514955692545,0.10626713167105654,-0.8953227021231683,0.4454180721741169,-0.4454180721741169,-0.8953227021231683
112082.14491975117,6.089717400015069,275.95818509506256,-3.0622300957864512,0.06521037798990834,-0.9968524447580158,-0.07927927430512695,0.07927927430512695,-0.9968524447580158
112636.78039260456,5.526036629984359,275.73569427404294,-2.5455016543414923,0.05222995618954035,-0.8275364914521739,-0.5614119301181318,0.5614119301181318,-0.8275364914521739
113250.5171061824,4.964428685474855,275.2471313797858,-2.3433783431681006,0.03644848255401632,-0.6979865731608635,-0.7161108459271981,0.7161108459271981,-0.6979865731608635
113765.03864241326,4.478998910384175,274.7102562250379,-2.285588110196807,-0.009978942916169044,-0.655460179527743,-0.7552297352558278,0.7552297352558278,-0.655460179527743
114009.17131940897,4.145505126136099,274.34915654366137,-2.434395860139786,-0.04391090048205578,-0.7601861186734273,-0.6497053677585765,0.6497053677585765,-0.7601861186734273
114206.54175424032,4.03325773087458,274.37462763092003,1.5663176820083249,-0.04566520339565742,0.004478629814056907,0.9999899708365362,-0.9999899708365362,0.004478629814056907
114683.05114636467,4.115406439384948,274.7992134925882,1.3233175554314114,-0.037973409908660834,0.24496032577069873,0.9695331034865912,-0.9695331034865912,0.24496032577069873
115313.15549384583,4.29123546496578,275.4831720814806,1.3294765396827009,-0.03490891947828541,0.2389843783722707,0.9710234121082141,-0.9710234121082141,0.2389843783722707
115968.15099404329,4.458138115565948,276.28286293360827,1.4137202833157376,-0.0366662029173884,0.15643092002551623,0.98768890204833,-0.98768890204833,0.15643092002551623
116545.02714816672,4.514610051091659,277.05598880143054,1.6055233712650017,-0.04763605534780592,-0.034720064941856234,0.999397076769671,-0.999397076769671,-0.034720064941856234
117072.68615421878,4.419233320877052,277.7334677350104,1.8098871811556325,-0.07947927354198783,-0.2368194406241641,0.9715536796824739,-0.9715536796824739,-0.2368194406241641
117594.85652294302,4.220399828416464,278.355651139662,1.9336747557695557,-0.12825928024134842,-0.3549666827256129,0.9348789515848951,-0.9348789515848951,-0.3549666827256129
118128.45795663423,3.971088996777959,278.96810058161697,1.9766472710687504,-0.14146837028335382,-0.39480072253525067,0.9187667764172597,-0.9187667764172597,-0.39480072253525067
118661.57686899374,3.6957720008335575,279.5777211388656,2.0133340180086208,-0.13135132302778915,-0.4282340714419366,0.9036678482820705,-0.9036678482820705,-0.4282340714419366
119181.32942062987,3.402072418085739,280.1686727623221,2.0514313946925307,-0.09982399023835693,-0.462342384375183,0.8867014827842518,-0.8867014827842518,-0.462342384375183
119688.55912916904,3.093423603906138,280.731538597807,2.094375887349395,0.013288632024472783,-0.49998335918177333,0.8660350111293884,-0.8660350111293884,-0.49998335918177333
120189.93653492673,2.7655376094400164,281.269957182026,2.1419465255208605,0.18245263330894113,-0.540600044983703,0.8412797342880239,-0.8412797342880239,-0.540600044983703
120692.3673038696,2.4132386461885456,281.7890682350677,2.1924807974897993,0.19443744059385648,-0.5824052899603901,0.8128985657425823,-0.8128985657425823,-0.5824052899603901
121202.91591562405,2.0313509256529083,282.2940114770207,2.244008855831948,0.19507813472437524,-0.6235008281632934,0.7818226891313105,-0.7818226891313105,-0.6235008281632934
121728.7091334089,1.614698659334291,282.7899266279736,2.2945264808157853,0.1875992418735677,-0.6621844292690472,0.7493408981202002,-0.7493408981202002,-0.6621844292690472
122276.83861419531,1.1581060587338767,283.28195340801494,2.3422710227204164,0.17358551237841327,-0.6971931812179833,0.7168833015398395,-0.7168833015398395,-0.6971931812179833
122845.89807526633,0.6570650466118265,283.7729627359877,2.394549310255319,0.16303483460249268,-0.7337010395645309,0.6794724310130477,-0.6794724310130477,-0.7337010395645309
123400.22070357934,0.11778965538903212,284.2293931126385,2.4944113736395694,0.160621568545877,-0.797786484817956,0.6029400671756099,-0.6029400671756099,-0.797786484817956
123910.31312545383,-0.44486147449359764,284.5883097172666,2.671989846348787,0.16140631006871164,-0.8917481009984808,0.45253212518714575,-0.45253212518714575,-0.8917481009984808
124372.13953880822,-1.0157835426710975,284.7859413078366,2.9752012072430887,0.1623487260685977,-0.9861888521794019,0.16562471975453313,-0.16562471975453313,-0.9861888521794019
124832.88334469049,-1.5799615389530601,284.7597113921508,-2.875499190177099,0.16203272129675875,-0.9648055357530229,-0.2629644046956057,0.2629644046956057,-0.9648055357530229
125345.56244230247,-2.1264610690263406,284.5013402335385,-2.5590911567449166,0.158749314829684,-0.8350891541043162,-0.5501146286532715,0.5501146286532715,-0.8350891541043162
125906.29301231455,-2.6500176924587837,284.07799261375084,-2.3852957151547702,0.15304344507485426,-0.7273821537111733,-0.6862326153913315,0.6862326153913315,-0.7273821537111733
126482.19411532082,-3.145785447101078,283.5624015948428,-2.30003969327035,0.14489199616708406,-0.6663056202219575,-0.7456787649020885,0.7456787649020885,-0.6663056202219575
127029.98173618209,-3.608921813333755,283.02727170384657,-2.2777076454009,0.13371372385167582,-0.6494883272884718,-0.7603715622506619,0.7603715622506619,-0.6494883272884718
127540.46014488343,-4.037151926783166,282.5240242531729,-2.2720243293027425,0.11830493454209666,-0.6451564293761813,-0.7640505098456497,0.7640505098456497,-0.6451564293761813
128027.67976928162,-4.43532181121394,282.04505573451934,-2.254457882070794,0.1005059959059609,-0.6316359280290974,-0.775265151017232,0.775265151017232,-0.6316359280290974
128505.98908258646,-4.8095018425090394,281.57261402288407,-2.2248373443979523,0.08098682597155622,-0.6083984443244943,-0.7936317363246767,0.7936317363246767,-0.6083984443244943
128990.1907167082,-5.165762396551428,281.0889469932649,-2.1851538044311605,0.05790246839300669,-0.5764336080095329,-0.8171439870156343,0.8171439870156343,-0.5764336080095329
129495.57966919347,-5.51017384922407,280.5763025206601,-2.139254627159499,0.027907578244454292,-0.5383334495022521,-0.842731924817989,0.842731924817989,-0.5383334495022521
130036.87995978563,-5.848814255374879,280.01704565153267,-2.092904971510249,-0.01497258201087899,-0.4987089541463693,-0.8667695074339467,0.8667695074339467,-0.4987089541463693
130606.26929491865,-6.188754258278156,279.40868709860194,-2.073854181006985,-0.05869927001438698,-0.48210681252115767,-0.8761124478544772,0.8761124478544772,-0.48210681252115767
131185.78577312556,-6.539027351870411,278.77868823716875,-2.087842763040239,-0.08534703758534065,-0.494314815012131,-0.8692829594700515,0.8692829594700515,-0.494314815012131
131758.24760693216,-6.908897525679379,278.15802751890186,-2.1343853427423913,-0.1022641158659829,-0.5342235823779881,-0.8453432226003188,0.8453432226003188,-0.5342235823779881
132309.27356328067,-7.307628769232792,277.57768339547033,-2.2187693409649487,-0.11387137899158382,-0.6035715129953095,-0.7973088665406003,0.7973088665406003,-0.6035715129953095
132830.23510323337,-7.7444850720583736,277.0686343185428,-2.351782142135751,-0.12191089446973757,-0.7039799068105216,-0.7102198890263909,0.7102198890263909,-0.7039799068105216
133323.720495396,-8.22801532467679,276.6605017732249,-2.5351677973403746,-0.1308250843134038,-0.821690858763112,-0.5699334457501258,0.5699334457501258,-0.821690858763112
133802.5533021844,-8.756403692272386,276.3632392188222,-2.723377566912632,-0.14094482300771422,-0.9138153024602066,-0.4061300197569651,0.4061300197569651,-0.9138153024602066
134277.7012571149,-9.320023626508647,276.1719785626879,-2.903934458717296,-0.1523226753204966,-0.9718919641197745,-0.23542729246481756,0.23542729246481756,-0.9718919641197745
134757.0445333265,-9.909057133032158,276.0814884256362,-3.0717799203233205,-0.16467674170330676,-0.9975640807094734,-0.06975603799341802,0.06975603799341802,-0.9975640807094734
135245.46656277697,-10.513686217489578,276.0865374284813,3.0579429057650143,-0.16948271267011783,-0.9965033994287382,0.08355222849224532,-0.08355222849224532,-0.9965033994287382
135745.32651167296,-11.124092885527538,276.18189419203685,2.9179207373119382,-0.16145895760556384,-0.9750895512162836,0.22181155756365709,-0.22181155756365709,-0.9750895512162836
136257.08014380687,-11.730459142792672,276.3623273371171,2.7889253747791756,-0.1322205530888295,-0.9384547683340004,0.34540215365874055,-0.34540215365874055,-0.9384547683340004
136779.89531216188,-12.322966994931617,276.62260548453617,2.667961070737097,-0.09178383951219321,-0.8899177185547695,0.45612109594275446,-0.45612109594275446,-0.8899177185547695
137312.20158544576,-12.891798447591002,276.9574972551079,2.5519567981773563,-0.06302929171990697,-0.8311432198433985,0.5560584034710525,-0.5560584034710525,-0.8311432198433985
137852.17091475028,-13.42713550641749,277.3617712696465,2.4379986052176226,-0.02432565157233079,-0.7625219029266554,0.6469624003913004,-0.6469624003913004,-0.7625219029266554
138398.1496398799,-13.919160177057664,277.8301961489659,2.323426153836497,0.03361402183082217,-0.6835606158640847,0.7298937487079074,-0.7298937487079074,-0.6835606158640847
138949.06527774155,-14.358054465158183,278.3575405138802,2.205898512846219,0.07020461852734175,-0.5932597783456188,0.8050110777877555,-0.8050110777877555,-0.5932597783456188
139504.82344505165,-14.734000376365678,278.9385729852034,2.0834982916710705,0.09262770431196918,-0.49053358701453703,0.871422285677079,-0.871422285677079,-0.49053358701453703
140066.69404476788,-15.03717991632679,279.5680621837496,1.9549127257238548,0.106135634496615,-0.3747400701505953,0.9271299152696624,-0.9271299152696624,-0.3747400701505953
140628.5929951285,-15.26481567564515,280.2358630874698,1.8652914296802094,0.11732491213947359,-0.2902567264401576,0.9569488140546756,-0.9569488140546756,-0.2902567264401576
141158.4407791785,-15.475035222702173,280.8893249292382,1.9269948298502368,0.1265508365931899,-0.34871388750081467,0.9372292273645345,-0.9372292273645345,-0.34871388750081467
141642.1728559772,-15.757167802914823,281.45402120900184,2.1830620148305124,0.13401923847362102,-0.5747230548454764,0.8183479762226692,-0.8183479762226692,-0.5747230548454764
142143.50345095864,-16.200789066097595,281.85535023990536,2.652370465078414,0.1401744797436086,-0.8826986498766872,0.46993945723463115,-0.46993945723463115,-0.8826986498766872
142698.31625672276,-16.84012333116717,282.03106890167953,3.0626590511008662,0.1455759996475338,-0.9968863603160297,0.07885166187095233,-0.07885166187095233,-0.9968863603160297
143229.36743964965,-17.52003392452219,281.9612136434325,-2.841798150975018,0.15077611011112615,-0.9553971975654019,-0.2953238812668479,0.2953238812668479,-0.9553971975654019
143710.26590542952,-18.046402238381784,281.63540407171354,-2.2894699263465492,0.1562237904865256,-0.6583868967537612,-0.7526796756531715,0.7526796756531715,-0.6583868967537612
144241.23496471424,-18.32686491727629,281.08107352872713,-1.8441856280493862,0.16222118265999047,-0.2699964083189615,-0.9628613292978349,0.9628613292978349,-0.2699964083189615
144827.55026332792,-18.434781125830582,280.38724026187435,-1.6405901789736888,0.1654870288633011,-0.0697372028863761,-0.9975653976053265,0.9975653976053265,-0.0697372028863761
145410.5002361671,-18.458743804723674,279.6485836118923,-1.586582210931568,0.16179130309207007,-0.015785228519604354,-0.9998754055012432,0.9998754055012432,-0.015785228519604354
145953.6394682922,-18.47577386072148,278.9451267861974,-1.6050708969653387,0.13043774851002074,-0.03426785991068153,-0.9994126844003526,0.9994126844003526,-0.03426785991068153
146467.65686656703,-18.506487278117113,278.2854554152073,-1.6310009075040872,0.01129551683196416,-0.06016821779637924,-0.9981882515479225,0.9981882515479225,-0.06016821779637924
146963.6557388729,-18.554340067633298,277.6564217968667,-1.6636738326586142,-0.04698924929781157,-0.09274403297173055,-0.995689984035099,0.995689984035099,-0.09274403297173055
147452.9822500299,-18.62278421092769,277.04487312625594,-1.7016188637202425,-0.08681220912318524,-0.13044969494331912,-0.991454929408454,0.991454929408454,-0.13044969494331912
147947.1846957251,-18.715271689657968,276.4376565984555,-1.7424633513757495,-0.13035841939102386,-0.17082510725915726,-0.985301366430306,0.985301366430306,-0.17082510725915726
148457.92489539538,-18.835254485481794,275.82161940854604,-1.7834018753201022,-0.014160297924842694,-0.21100749636152735,-0.9774844430680629,0.9774844430680629,-0.21100749636152735
148996.8692420412,-18.986184580056864,275.1836087516079,-1.8218286623433984,0.019885667723157766,-0.2484040699773163,-0.9686565015430367,0.9686565015430367,-0.2484040699773163
149575.5944016373,-19.17151395504083,274.51047182272174,-1.8558452486597297,-0.07683472302732247,-0.281204399391619,-0.9596478967455929,0.9596478967455929,-0.281204399391619
150162.6988780516,-19.39465072365806,273.8074570696895,-1.908020514662101,-0.16723095121398823,-0.3308689008765867,-0.9436767298172897,0.9436767298172897,-0.3308689008765867
150683.88612961362,-19.658814755114246,273.15877463326393,-2.024215029940208,-0.16471952413775606,-0.43804134761327246,-0.8989548251957793,0.8989548251957793,-0.43804134761327246
151083.19513629976,-19.967175436073877,272.669810290716,-2.296080433379907,-0.08330845297365434,-0.6633480694955307,-0.7483109905957991,0.7483109905957991,-0.6633480694955307
151390.48378481163,-20.322902152597255,272.4459500727511,-2.9949924073905367,-0.19996994851888958,-0.9892734155203171,-0.1460756970877794,0.1460756970877794,-0.9892734155203171
151843.65252319645,-20.729163932733506,272.59257881868183,2.4381736764083466,-0.20133110153090006,-0.7626351557155433,0.6468288948575159,-0.6468288948575159,-0.7626351557155433
152468.17650127164,-21.16503081325211,273.1348845400641,2.134060933292484,-0.17987243153979113,-0.5339493169425062,0.8455164852944067,-0.8455164852944067,-0.5339493169425062
153007.17556972112,-21.520634627828223,273.80068328684825,1.995076568940808,-0.04493583911688812,-0.4116649477073133,0.9113352680501448,-0.9113352680501448,-0.4116649477073133
153284.5487516562,-21.756707228993385,274.2638026081826,2.2803552906388047,-0.062377825687891776,-0.6514992426071434,0.7586492844590401,-0.7586492844590401,-0.6514992426071434
153703.5964558102,-22.03642897718017,274.23122675878426,-2.3405453483267307,-0.15238026897753812,-0.6959550365676553,-0.718085361937135,0.718085361937135,-0.6959550365676553
154188.41468013322,-22.46088208366736,273.7014137503375,-2.3430928447579857,-0.19984322664604098,-0.6977820962064262,-0.7163100907934448,0.7163100907934448,-0.6977820962064262
154604.58514738624,-22.79609695732743,273.72928010833266,2.0980630414921184,-0.24509371060780438,-0.5031731578638607,0.8641856126766131,-0.8641856126766131,-0.5031731578638607
155238.55930457907,-23.051583656354342,274.38204354920504,1.9359208633182872,-0.2452811563220148,-0.35706562422858545,0.9340793006820692,-0.9340793006820692,-0.35706562422858545
155731.7233074818,-23.43155818908208,274.9831240266267,2.540438249508839,-0.22111704209286792,-0.8246832395209746,0.5655948677389467,-0.5655948677389467,-0.8246832395209746
156085.5275519792,-23.786490409399715,275.29252255136544,1.8129437544033675,-0.03804649621484405,-0.23978795472543585,0.9708252863991872,-0.9708252863991872,-0.23978795472543585
156695.55328474822,-23.755055537243116,275.9079625656503,1.4184244591418464,0.11465969801727176,0.15178294405713688,0.988413849488443,-0.988413849488443,0.15178294405713688
157292.2503559278,-23.654191601761667,276.68713831265393,1.5222364677310691,0.1269793190775633,0.048540776803507615,0.9988212016941743,-0.9988212016941743,0.048540776803507615
157706.44098202136,-23.78174086521859,277.284238937283,2.288556455962347,0.024905060822923774,-0.6576990715664183,0.7532807784700101,-0.7532807784700101,-0.6576990715664183
158219.1100394601,-24.3466283926168,277.4386057644736,3.057778512386924,-0.04176594083390288,-0.9964896505313331,0.08371604592269186,-0.08371604592269186,-0.9964896505313331
158674.6923594207,-24.68985262203104,277.7279279070219,1.5181570853775141,-0.2795416316229866,0.052614935194997076,0.998614874989616,-0.998614874989616,0.052614935194997076
159171.7907442411,-24.42884523878353,278.3293270392422,0.882099197631144,-0.5153961465199045,0.6355318083008732,0.7720746858935272,-0.7720746858935272,0.6355318083008732
159630.21500502154,-23.97701261234901,278.5115455910547,-0.08993327842260705,-0.4786780418193195,0.9959587276119647,-0.08981209745868655,0.08981209745868655,0.9959587276119647
160242.0770314957,-23.31610081278653,278.3289705636336,-0.3594402994999078,-0.4120347821350981,0.9360938451251837,-0.3517503561989123,0.3517503561989123,0.9360938451251837
160799.10262324088,-22.61041651255166,278.0613265120021,-0.3235779702635383,-0.41050138473959874,0.9481038346787676,-0.3179608759446849,0.3179608759446849,0.9481038346787676
161129.9380863534,-22.06124983814678,277.97414658015543,0.22297713002938233,-0.5020163035956812,0.9752434274623928,0.22113402526737375,-0.22113402526737375,0.9752434274623928
161612.16080017402,-21.861392577917478,278.3240306495877,1.5559433449515345,-0.40181625132773025,0.014852435727042758,0.9998896964723155,-0.9998896964723155,0.014852435727042758
162172.0926073674,-21.874877512980195,279.02199450558663,1.4815192790476999,-0.5064239128843671,0.08915849949916513,0.996017450615871,-0.996017450615871,0.08915849949916513
162612.11763026632,-21.57737125454192,279.53310418421387,0.44453418918009463,-0.5384919990369055,0.9028110793824186,0.4300373877919227,-0.4300373877919227,0.9028110793824186
163159.35822387403,-21.13428634657464,279.3401673558917,-1.1682916310913711,-0.6746446736262384,0.39172409589626256,-0.9200827314202288,0.9200827314202288,0.39172409589626256
163648.76930900587,-21.175010224457083,278.6649939556142,-2.213528165894147,-0.6594272543836112,-0.5993844067604739,-0.8004613250442081,0.8004613250442081,-0.5993844067604739
163979.2902609132,-21.56543805168509,278.55663199446747,2.439348718303244,-0.5773059778119755,-0.7633946800906137,0.6459323202540952,-0.6459323202540952,-0.7633946800906137
164590.75907876538,-21.805890152951697,279.0922145739417,1.8036856623680415,-0.562209457428848,-0.23078981696142692,0.9730036281300305,-0.9730036281300305,-0.23078981696142692
165287.9683595343,-21.941700959369573,279.92723514809796,1.693161150593017,-0.5509220247744872,-0.12205968784928187,0.9925227617407321,-0.9925227617407321,-0.12205968784928187
165799.55315650994,-22.041928706760235,280.7057080970378,1.7362522222810641,-0.5600609190272,-0.16470201757819997,0.9863433709244342,-0.9863433709244342,-0.16470201757819997
166107.83099237797,-22.158739602528108,281.16511527625073,1.8714749520175167,-0.5781845419028855,-0.2961684539912988,0.9551357216623863,-0.9551357216623863,-0.2961684539912988
166484.93774866298,-22.24229330968194,281.5886130615148,1.6664232807519588,-0.7707575419871814,-0.09548127690275694,0.9954312260060882,-0.9954312260060882,-0.09548127690275694
166707.67880262787,-22.24079640949995,281.9912537025837,1.3841776203214788,-1.0179215845342338,0.18553737710745366,0.982637207521828,-0.982637207521828,0.18553737710745366
166912.2713331784,-22.2360283550923,282.00515992250627,-1.857789987000698,-0.8517913151684005,-0.2830701305065689,-0.9590992133857887,0.9590992133857887,-0.2830701305065689
167422.0676952274,-22.381523644600332,281.56468747885407,-1.9132899969934591,-0.7015471360965467,-0.33583697203568347,-0.9419201283413963,0.9419201283413963,-0.33583697203568347
168077.09778855974,-22.6561272158194,280.87193218859466,-1.9860090906203465,-0.6106842039847293,-0.40338462490118865,-0.9150305155363915,0.9150305155363915,-0.40338462490118865
168725.34521070786,-23.034465063306204,280.13312415239034,-2.1174435386456123,-0.43936607143707557,-0.5198259623532321,-0.8542721866200982,0.8542721866200982,-0.5198259623532321
169244.5755746813,-23.491163181617356,279.554493470903,-2.4189341381462386,-0.19111302092015864,-0.7500500900889473,-0.6613810265792659,0.6613810265792659,-0.7500500900889473
169672.93371775135,-23.99791036950821,279.2842889857638,-2.887282637120813,-0.17412682187077783,-0.9678371104886623,-0.25157767689973426,0.25157767689973426,-0.9678371104886623
170078.29671000582,-24.514513594397826,279.23620808644694,3.1131145633061466,-0.17289124748015908,-0.9995945265666497,0.02847424114277549,-0.02847424114277549,-0.9995945265666497
170442.21277500363,-24.997904116447092,279.2649967322842,3.086256182316178,-0.18842759395360562,-0.9984693280982558,0.05530823439651235,-0.05530823439651235,-0.9984693280982558
170906.53693167068,-25.46271961413816,279.38300420853835,2.620057592530025,-0.18626428446428342,-0.8670554161377938,0.4982117073123071,-0.4982117073123071,-0.8670554161377938
171283.4921783342,-25.82105056921225,279.8074473876941,1.6396490158856125,-0.18476178435492727,-0.06879830040797784,0.9976305898517331,-0.9976305898517331,-0.06879830040797784
171680.41879201902,-25.608898277631866,280.2607069941772,1.2346663977324277,-0.10537392478593022,0.3298360764179698,0.9440382209650264,-0.9440382209650264,0.3298360764179698
172226.30249031962,-25.790252549187,280.75940282566586,2.3251475559302843,-0.1258548494256078,-0.6848160430990706,0.728715985194159,-0.728715985194159,-0.6848160430990706
172865.98802613898,-26.4183408098625,281.1937246228623,2.703797032135237,-0.13141338174097278,-0.9056883960417322,0.42394401663909487,-0.42394401663909487,-0.9056883960417322
173302.40126208728,-27.10674319928419,281.37516522333067,-3.123607346706657,-0.07998466785553852,-0.9998382687049381,-0.01798433727674862,0.01798433727674862,-0.9998382687049381
173681.30931464446,-27.265304433023196,281.13521338474186,-1.1583146262544457,-0.018049087001508486,0.40088411739479124,-0.9161287706255141,0.9161287706255141,0.40088411739479124
174263.7733459735,-26.901890434648156,280.60820711549854,-0.9012481533258446,0.04915347779457502,0.6206317722274989,-0.7841021637946276,0.7841021637946276,0.6206317722274989
174880.66958267248,-26.425700396843414,280.02339000116217,-0.8830624669393221,0.10920578554616497,0.6347877977187544,-0.7726865158878815,0.7726865158878815,0.6347877977187544
175497.16505856192,-25.941338718400797,279.41794837660825,-0.917819568168853,0.14141233750728688,0.6075534702366051,-0.7942787802598134,0.7942787802598134,0.6075534702366051
176082.0243905245,-25.50781260488475,278.8005859035087,-1.0114142063701885,0.16305179726681573,0.530662594920116,-0.8475831583499359,0.8475831583499359,0.530662594920116
176615.36134728332,-25.18412926185969,278.1800062435354,-1.1883730932865644,0.22903635016105978,0.37316974943332165,-0.9277630829421767,0.9277630829421767,0.37316974943332165
177103.99556306633,-25.02929589489002,277.56491305836,-1.4877334480369921,0.46406566112894143,0.08296739711732326,-0.9965522620387984,0.9965522620387984,0.08296739711732326
177604.16141501072,-25.10231970954016,276.9640100096543,-1.9071757830749974,0.3598049851111622,-0.3300716293794282,-0.9439558885026474,0.9439558885026474,-0.3300716293794282
178203.68981675286,-25.45910398198993,276.3857306875076,-2.2862941487988295,0.35151599062384853,-0.6559932374614039,-0.7547667668701017,0.7547667668701017,-0.6559932374614039
178734.3808223692,-25.92049767866528,275.81805670594684,-2.0880635851117004,0.34739733588764066,-0.494506759821597,-0.8691737826539976,0.8691737826539976,-0.494506759821597
