date,theta_deg,theta_wrapped,x_phase,y_phase
1986-11-29,-14.304933743039822,-14.304933743039811,0.9689944587143707,-0.24708245381014743
1986-11-30,-14.20111496474996,-14.201114964749962,0.9694405760774599,-0.24532625105072353
1986-12-01,-14.094169814124841,-14.094169814124854,0.9698967995379517,-0.24351632028683076
1986-12-02,-13.984059983132115,-13.984059983132113,0.970362992794413,-0.24165194436434814
1986-12-03,-13.870749128791088,-13.87074912879109,0.970838997255596,-0.23973243712053008
1986-12-04,-13.754203060043423,-13.754203060043437,0.9713246312195469,-0.23775714665643835
1986-12-05,-13.63438993112019,-13.634389931120182,0.9718196890894091,-0.23572545873995954
1986-12-06,-13.511280441036549,-13.511280441036547,0.9723239406337728,-0.2336368003342184
1986-12-07,-13.384848038760717,-13.384848038760708,0.9728371302999108,-0.23149064324467725
1986-12-08,-13.25506913352355,-13.255069133523563,0.9733589765886416,-0.2292865078767445
1986-12-09,-13.121923309640973,-13.121923309640977,0.9738891714999744,-0.22702396709399067
1986-12-10,-12.98539354512863,-12.98539354512863,0.9744273800590132,-0.22470265016534063
1986-12-11,-12.845466433291712,-12.845466433291705,0.9749732399318584,-0.22232224678779863
1986-12-12,-12.702132406367308,-12.702132406367298,0.9755263611414603,-0.2198825111692632
1986-12-13,-12.555385960198631,-12.555385960198635,0.9760863258934513,-0.2173832661540972
1986-12-14,-12.405225878810333,-12.405225878810342,0.9766526885220113,-0.21482440737199113
1986-12-15,-12.251655457655803,-12.2516554576558,0.9772249755656759,-0.21220590738870634
1986-12-16,-12.094682724198321,-12.094682724198321,0.9778026859827798,-0.20952781983512697
1986-12-17,-11.934320654394686,-11.934320654394696,0.9783852915158125,-0.20679028348913922
1986-12-18,-11.770587383548563,-11.770587383548559,0.9789722372134536,-0.20399352628278578
1986-12-19,-11.603506409919556,-11.60350640991956,0.9795629421183262,-0.20113786920540064
1986-12-20,-11.433106789386876,-11.43310678938687,0.9801568001276691,-0.1982237300715744
1986-12-21,-11.259423319404927,-11.259423319404931,0.9807531810330551,-0.19525162712137262
1986-12-22,-11.082496710424616,-11.082496710424607,0.981351431744085,-0.19222218241876907
1986-12-23,-10.902373742919513,-10.902373742919508,0.9819508776995709,-0.18913612501328858
1986-12-24,-10.719107408124191,-10.719107408124188,0.9825508244681644,-0.1859942938289511
1986-12-25,-10.532757030593439,-10.532757030593444,0.9831505595386291,-0.18279764024428904
1986-12-26,-10.343388370698687,-10.343388370698676,0.9837493542980826,-0.17954723032702433
1986-12-27,-10.15107370522265,-10.151073705222643,0.9843464661944817,-0.17624424668747635
1986-12-28,-9.955891884266782,-9.955891884266777,0.9849411410774939,-0.17288998991544974
1986-12-29,-9.757928362780547,-9.757928362780547,0.9855326157096346,-0.1694858795667819
1986-12-30,-9.557275205125304,-9.557275205125308,0.98612012043727,-0.16603345466737748
1986-12-31,-9.354031061232936,-9.354031061232945,0.9867028820087212,-0.16253437370502127
1987-01-01,-9.148301113075439,-9.148301113075433,0.9872801265244084,-0.15899041408194392
1987-01-02,-8.94019699036082,-8.940196990360818,0.9878510825016681,-0.1554034710046158
