date,x,y,z,angle_170,angle_31
1987-08-23,0.5548083982064522,-0.5025252815537681,-0.6630655945522135,39.319352415060656,12.517861947330303
1987-08-24,0.5545900978147004,-0.5033073047463739,-0.6626549482157402,39.31348796598578,12.483242962933863
1987-08-25,0.5543706179205471,-0.5040932023239483,-0.6622410900549445,39.30758781306993,12.448452202450586
1987-08-26,0.5541499509974578,-0.5048829873225017,-0.6618239954261291,39.30165158407178,12.413488949829702
1987-08-27,0.5539280894569256,-0.5056766728109807,-0.6614036394558166,39.29567890283425,12.378352485252828
1987-08-28,0.5537050256476749,-0.5064742718909072,-0.6609799970385385,39.28966938922546,12.343042085104567
1987-08-29,0.5534807518548401,-0.5072757976960204,-0.660553042834601,39.28362265907773,12.30755702194183
1987-08-30,0.5532552602991287,-0.5080812633919344,-0.6601227512678095,39.27753832412599,12.271896564461745
1987-08-31,0.5530285431359733,-0.508890682175751,-0.6596890965231917,39.27141599194467,12.23605997747039
1987-09-01,0.552800592454643,-0.5097040672757243,-0.6592520525446719,39.26525526588253,12.200046521847867
1987-09-02,0.5525714002773539,-0.5105214319509062,-0.658811593032715,39.259055744997085,12.16385545451383
1987-09-03,0.5523409585583755,-0.5113427894907574,-0.6583676914419546,39.25281702398868,12.12748602839381
1987-09-04,0.5521092591831155,-0.5121681532147648,-0.6579203209787879,39.24653869313282,12.090937492384228
1987-09-05,0.5518762939671843,-0.5129975364720548,-0.657469454598943,39.2402203382113,12.05420909131645
1987-09-06,0.5516420546554355,-0.5138309526410181,-0.657015065005009,39.23386154044177,12.017300065919235
1987-09-07,0.5514065329209921,-0.5146684151289121,-0.656557124643947,39.227461876406025,11.980209652781085
1987-09-08,0.551169720364239,-0.5155099373714815,-0.6560956057045654,39.22102091797616,11.942937084310332
1987-09-09,0.5509316085117905,-0.5163555328325877,-0.6556304801149564,39.2145382322393,11.905481588693604
1987-09-10,0.5506921888154456,-0.5172052150038176,-0.6551617195399095,39.208013381421004,11.86784238985428
1987-09-11,0.5504514526511215,-0.518058997404101,-0.6546892953782811,39.201445922807544,11.830018707409524
1987-09-12,0.5502093913177759,-0.5189168935793045,-0.6542131787603408,39.19483540866703,11.792009756627424
1987-09-13,0.5499659960362983,-0.5197789171018314,-0.6537333405450819,39.18818138616854,11.753814748382322
1987-09-14,0.5497212579483646,-0.5206450815702286,-0.6532497513175032,39.18148339729878,11.715432889108044
1987-09-15,0.5494751681152554,-0.5215154006088298,-0.6527623813858344,39.174740978776676,11.676863380748134
1987-09-16,0.5492277175166647,-0.5223898878673755,-0.652271200778731,39.16795366196704,11.6381054207063
1987-09-17,0.5489788970494804,-0.5232685570206151,-0.651776179242446,39.16112097279223,11.599158201795884
1987-09-18,0.5487286975265184,-0.5241514217679525,-0.6512772862379483,39.15424243164094,11.560020912185646
1987-09-19,0.5484771096752291,-0.5250384958330864,-0.6507744909380044,39.147317553275194,11.520692735344268
1987-09-20,0.5482241241363739,-0.5259297929636613,-0.6502677622242148,39.14034584673532,11.481172849982975
1987-09-21,0.5479697314626729,-0.5268253269309108,-0.6497570686840174,39.13332681524301,11.4414604299969
1987-09-22,0.547713922117412,-0.5277251115293227,-0.6492423786076409,39.12625995610167,11.401554644403637
1987-09-23,0.547456686473016,-0.5286291605763078,-0.6487236599850168,39.11914476059467,11.36145465728003
1987-09-24,0.5471980148095859,-0.5295374879118819,-0.6482008805026443,39.111980713881195,11.321159627696565
1987-09-25,0.5469378973133981,-0.5304501073983509,-0.6476740075404126,39.10476729488959,11.280668709649865
1987-09-26,0.5466763240753602,-0.531367032920016,-0.647143008168374,39.0975039762079,11.239981051992169
1987-09-27,0.5464132850894157,-0.5322882783829004,-0.6466078491434685,39.0901902239713,11.199095798357728
1987-09-28,0.5461487702509072,-0.5332138577144998,-0.6460684969061907,39.08282549774666,11.15801208708618
1987-09-29,0.5458827693549009,-0.534143784863532,-0.6455249175772122,39.075409250414864,11.116729051144056
1987-09-30,0.5456152720944535,-0.5350780737997094,-0.6449770769539565,39.06794092804914,11.075245818042651
1987-10-01,0.5453462680588179,-0.536016738513564,-0.644424940507103,39.06041996978994,11.033561509751118
1987-10-02,0.545075746731605,-0.5369597930162862,-0.6438684733770339,39.05284580771682,10.991675242606993
1987-10-03,0.5448036974888962,-0.5379072513395757,-0.6433076403702288,39.0452178667174,10.949586127223744
1987-10-04,0.5445301095972921,-0.5388591275355245,-0.6427424059556024,39.03753556435197,10.907293268394172
1987-10-05,0.5442549722118892,-0.5398154356765474,-0.6421727342607727,39.02979831071394,10.864795764988667
1987-10-06,0.5439782743741997,-0.540776189855351,-0.6415985890682578,39.022005508286746,10.822092709849462
1987-10-07,0.5437000050100208,-0.5417414041849188,-0.6410199338116075,39.0141565517975,10.779183189681781
1987-10-08,0.5434201529272502,-0.5427110927985023,-0.640436731571481,39.00625082806715,10.736066284942078
