phi,theta1,theta2,state
60.018349728905285,27.003367952528322,141.91992986371702,1
60.00751131526661,26.977207944935515,141.94125058238495,1
59.99679055440881,26.951342329866634,141.96233289963016,1
59.98618622973571,26.925767836322336,141.98317943175604,1
59.975697135885746,26.900481228487024,142.00379276760373,1
59.96532207865868,26.875479305383408,142.0241754688075,1
59.95505987494206,26.850758900529286,142.04433007004917,1
59.94490935263744,26.82631688159728,142.06425907931038,1
59.934869350586396,26.802150150076386,142.0839649781238,1
59.92493871849632,26.778255640936493,142.1034502218227,1
59.91511631686607,26.754630322295043,142.12271723978893,1
59.90540101691143,26.73127119508655,142.14176843569922,1
59.895791700490506,26.708175292733927,142.16060618777027,1
59.88628726002893,26.685339680823006,142.17923284900192,1
59.87688659844502,26.66276145677932,142.1976507474187,1
59.86758862907488,26.64043774954706,142.21586218631,1
59.858392275597396,26.61836571927131,142.23386944446847,1
59.84929647195924,26.596542556981603,142.2516747764268,1
59.84030016229985,26.57496548427946,142.26928041269286,1
59.83140230087636,26.553631753027105,142.28668855998325,1
59.822601851988644,26.532538645039494,142.30390140145497,1
59.81389778990427,26.511683471778554,142.32092109693585,1
59.805289098783604,26.4910635740502,142.3377497831528,1
59.79677477260493,26.470676321703422,142.35438957395883,1
59.78835381508963,26.450519113332234,142.37084256055812,1
59.78002523962749,26.43058937598005,142.38711081172943,1
59.771788069202096,26.41088456484647,142.403196374048,1
59.76364133631635,26.39140216299677,142.41910127210554,1
59.7555840829181,26.37213968107352,142.43482750872866,1
59.74761536032596,26.35309465701107,142.45037706519565,1
59.739734229155225,26.334264655752577,142.46575190145128,1
59.731939759244,26.315647268968576,142.4809539563204,1
59.72423102957949,26.297240114779527,142.4959851477194,1
59.716607128224474,26.27904083747967,142.51084737286615,1
59.709067152243996,26.261047107263607,142.52554250848823,1
59.701610207632264,26.243256619955446,142.54007241102966,1
59.694235409239745,26.22566709674055,142.55443891685542,1
59.68694188070054,26.20827628389918,142.568643842455,1
59.679728754359935,26.191081952542902,142.58268898464374,1
59.67259517120228,26.174081898353734,142.5965761207625,1
59.665540280779055,26.157273941324718,142.61030700887602,1
59.658563241137216,26.14065592550395,142.62388338796933,1
59.651663218747856,26.124225718740263,142.63730697814248,1
59.644839388435116,26.107981212431355,142.65057948080383,1
59.638090933305385,26.091920321274756,142.66370257886126,1
59.63141704467679,26.07604098302062,142.67667793691226,1
59.62481692200902,26.06034115822672,142.68950720143204,1
59.618289772833435,26.044818830016425,142.70219200096003,1
59.6118348126835,26.02947200383835,142.71473394628472,1
59.60545126502553,26.01429870722859,142.72713463062712,1
59.59913836118978,25.999296989574987,142.7393956298222,1
59.59289534030187,25.984464921884012,142.7515185024991,1
59.58672144921452,25.969800596549476,142.76350479025936,1
59.58061594243968,25.9553021271239,142.77535601785402,1
59.57457808208095,25.940967648091487,142.78707369335854,1
